osmid,y,x,street_count,highway,ref,geometry
671577704,54.8901219,23.8982362,3,,,POINT (23.8982362 54.8901219)
671577705,54.8906033,23.8963078,3,,,POINT (23.8963078 54.8906033)
671646442,54.8636898,23.873154,3,,,POINT (23.873154 54.8636898)
671646451,54.8596952,23.8827837,3,,,POINT (23.8827837 54.8596952)
671646454,54.8603122,23.8821224,3,,,POINT (23.8821224 54.8603122)
671646465,54.8599438,23.8782198,3,,,POINT (23.8782198 54.8599438)
671646469,54.8592964,23.8788172,1,,,POINT (23.8788172 54.8592964)
671646471,54.8596551,23.8786702,3,,,POINT (23.8786702 54.8596551)
671646477,54.8623914,23.878106,1,,,POINT (23.878106 54.8623914)
671646478,54.8624898,23.8783097,3,,,POINT (23.8783097 54.8624898)
671646482,54.8628134,23.8788494,3,,,POINT (23.8788494 54.8628134)
671646514,54.8646523,23.8763047,3,,,POINT (23.8763047 54.8646523)
671646516,54.8654342,23.8747393,3,,,POINT (23.8747393 54.8654342)
671646522,54.8645856,23.8735053,1,,,POINT (23.8735053 54.8645856)
671646539,54.8614993,23.8810368,4,,,POINT (23.8810368 54.8614993)
671646540,54.8610477,23.8810853,3,,,POINT (23.8810853 54.8610477)
671646544,54.8629049,23.87907,3,,,POINT (23.87907 54.8629049)
671646546,54.8619414,23.8807787,3,,,POINT (23.8807787 54.8619414)
671646547,54.8616381,23.8813543,3,,,POINT (23.8813543 54.8616381)
671646550,54.861746,23.8836622,3,,,POINT (23.8836622 54.861746)
671646552,54.8642659,23.8815204,3,,,POINT (23.8815204 54.8642659)
671646570,54.8662733,23.8747164,3,,,POINT (23.8747164 54.8662733)
671646573,54.8659073,23.8736948,3,,,POINT (23.8736948 54.8659073)
671646575,54.865863,23.8753941,3,,,POINT (23.8753941 54.865863)
672383530,54.8563638,23.8889678,3,,,POINT (23.8889678 54.8563638)
672383549,54.855886,23.8890424,3,,,POINT (23.8890424 54.855886)
672383551,54.8597604,23.888257,3,,,POINT (23.888257 54.8597604)
672383553,54.8599037,23.8871404,1,,,POINT (23.8871404 54.8599037)
672383558,54.8594738,23.8855269,3,,,POINT (23.8855269 54.8594738)
672383574,54.8550754,23.8906655,3,,,POINT (23.8906655 54.8550754)
672383593,54.8574322,23.8918539,4,,,POINT (23.8918539 54.8574322)
672383597,54.8569691,23.8943322,3,,,POINT (23.8943322 54.8569691)
672383602,54.8557203,23.8917019,1,,,POINT (23.8917019 54.8557203)
672383604,54.8594639,23.8906052,3,,,POINT (23.8906052 54.8594639)
672383607,54.8610093,23.8887246,4,,,POINT (23.8887246 54.8610093)
672383609,54.8636789,23.8897801,4,,,POINT (23.8897801 54.8636789)
672383612,54.8639905,23.8872292,3,,,POINT (23.8872292 54.8639905)
672383619,54.862585,23.8942493,3,,,POINT (23.8942493 54.862585)
672383629,54.860813,23.8911466,3,,,POINT (23.8911466 54.860813)
672383632,54.8633988,23.8920782,4,,,POINT (23.8920782 54.8633988)
672383660,54.8641326,23.8925001,4,,,POINT (23.8925001 54.8641326)
672383668,54.8649875,23.8904516,4,,,POINT (23.8904516 54.8649875)
672383677,54.8633036,23.8944742,3,,,POINT (23.8944742 54.8633036)
672383681,54.8631023,23.8944213,3,,,POINT (23.8944213 54.8631023)
672383696,54.8619626,23.8964869,3,,,POINT (23.8964869 54.8619626)
672383710,54.8637646,23.8958269,4,,,POINT (23.8958269 54.8637646)
672383713,54.8643782,23.8966741,4,,,POINT (23.8966741 54.8643782)
672383716,54.8649789,23.8972531,3,,,POINT (23.8972531 54.8649789)
672383719,54.8646899,23.8956459,3,,,POINT (23.8956459 54.8646899)
672383722,54.8653636,23.895805,3,,,POINT (23.895805 54.8653636)
672383725,54.8638514,23.8982774,3,,,POINT (23.8982774 54.8638514)
672383729,54.8637023,23.8981436,3,,,POINT (23.8981436 54.8637023)
672383732,54.8635213,23.9007151,3,,,POINT (23.9007151 54.8635213)
672383735,54.8655674,23.8999193,3,,,POINT (23.8999193 54.8655674)
672383739,54.8652174,23.8995892,3,,,POINT (23.8995892 54.8652174)
672383741,54.8645563,23.8989464,3,,,POINT (23.8989464 54.8645563)
672383744,54.8646144,23.899003,3,,,POINT (23.899003 54.8646144)
672383748,54.8655982,23.8976793,3,,,POINT (23.8976793 54.8655982)
672383754,54.8651604,23.9025272,3,,,POINT (23.9025272 54.8651604)
672383759,54.8654253,23.9031944,3,,,POINT (23.9031944 54.8654253)
672383763,54.8643816,23.9024144,3,,,POINT (23.9024144 54.8643816)
672383772,54.8705834,23.8896931,4,,,POINT (23.8896931 54.8705834)
672383775,54.8690911,23.8891283,3,,,POINT (23.8891283 54.8690911)
672383778,54.8697332,23.8893775,3,,,POINT (23.8893775 54.8697332)
672383791,54.8668109,23.8929707,3,,,POINT (23.8929707 54.8668109)
672383795,54.8679069,23.8933747,4,,,POINT (23.8933747 54.8679069)
672383797,54.8682225,23.8907392,4,,,POINT (23.8907392 54.8682225)
672383800,54.8675461,23.8904626,3,,,POINT (23.8904626 54.8675461)
672383804,54.8672257,23.8931133,3,,,POINT (23.8931133 54.8672257)
672383806,54.8667606,23.8940055,4,,,POINT (23.8940055 54.8667606)
672383810,54.8705815,23.8943631,4,,,POINT (23.8943631 54.8705815)
672383816,54.8707659,23.8929442,3,,,POINT (23.8929442 54.8707659)
672383824,54.8703252,23.8911869,3,,,POINT (23.8911869 54.8703252)
672383827,54.8698191,23.8940752,4,,,POINT (23.8940752 54.8698191)
672383837,54.8685475,23.8935979,4,,,POINT (23.8935979 54.8685475)
672383840,54.8702509,23.8914875,3,,,POINT (23.8914875 54.8702509)
672383842,54.8694988,23.8912161,4,,,POINT (23.8912161 54.8694988)
672383845,54.8688546,23.8909614,4,,,POINT (23.8909614 54.8688546)
672383848,54.869185,23.8938363,4,,,POINT (23.8938363 54.869185)
672383854,54.8731108,23.8938825,3,,,POINT (23.8938825 54.8731108)
672383858,54.8732698,23.8923492,3,,,POINT (23.8923492 54.8732698)
672383862,54.8732684,23.8906921,3,,,POINT (23.8906921 54.8732684)
672383864,54.8714461,23.890015,3,,,POINT (23.890015 54.8714461)
672383867,54.8719579,23.8934199,4,,,POINT (23.8934199 54.8719579)
672383873,54.8725752,23.8904363,3,,,POINT (23.8904363 54.8725752)
672383877,54.8722187,23.8919705,4,,,POINT (23.8919705 54.8722187)
672383883,54.8717579,23.8947716,3,,,POINT (23.8947716 54.8717579)
672383887,54.8659585,23.8959522,3,,,POINT (23.8959522 54.8659585)
672383891,54.8665783,23.896101,3,,,POINT (23.896101 54.8665783)
672383894,54.8666485,23.8956802,3,,,POINT (23.8956802 54.8666485)
672383929,54.8662584,23.8979939,4,,,POINT (23.8979939 54.8662584)
672383934,54.8658536,23.9002061,3,,,POINT (23.9002061 54.8658536)
672383942,54.8675714,23.8961579,4,,,POINT (23.8961579 54.8675714)
672383946,54.8679551,23.896286,3,,,POINT (23.896286 54.8679551)
672383967,54.8673071,23.8983025,3,,,POINT (23.8983025 54.8673071)
672383970,54.8702736,23.900194,3,,,POINT (23.900194 54.8702736)
672383979,54.8702691,23.8971108,4,,,POINT (23.8971108 54.8702691)
672383982,54.8703894,23.8961065,3,,,POINT (23.8961065 54.8703894)
672383986,54.8694938,23.8968529,3,,,POINT (23.8968529 54.8694938)
672383990,54.8688873,23.8961048,1,,,POINT (23.8961048 54.8688873)
672383996,54.8728998,23.898454,4,,,POINT (23.898454 54.8728998)
672383999,54.8727524,23.8966032,3,,,POINT (23.8966032 54.8727524)
672384004,54.871513,23.8964876,3,,,POINT (23.8964876 54.871513)
672384007,54.8751476,23.8973511,3,,,POINT (23.8973511 54.8751476)
672384010,54.8585103,23.9135449,3,,,POINT (23.9135449 54.8585103)
672384014,54.8623419,23.9103632,4,,,POINT (23.9103632 54.8623419)
672384016,54.8625573,23.9066535,3,,,POINT (23.9066535 54.8625573)
672384019,54.8624632,23.9086453,3,,,POINT (23.9086453 54.8624632)
672384021,54.8613357,23.9118251,3,,,POINT (23.9118251 54.8613357)
672384023,54.8614222,23.9102377,3,,,POINT (23.9102377 54.8614222)
672384024,54.8603395,23.9116893,3,,,POINT (23.9116893 54.8603395)
672384026,54.8603824,23.9100944,3,,,POINT (23.9100944 54.8603824)
672384027,54.8605966,23.9117251,3,,,POINT (23.9117251 54.8605966)
672384028,54.864901,23.9068595,3,,,POINT (23.9068595 54.864901)
672384029,54.8640397,23.9106006,3,,,POINT (23.9106006 54.8640397)
672384030,54.8628845,23.9145062,3,,,POINT (23.9145062 54.8628845)
672384033,54.8621658,23.9142693,3,,,POINT (23.9142693 54.8621658)
672384034,54.8613683,23.9143552,3,,,POINT (23.9143552 54.8613683)
672384037,54.8628257,23.9141067,3,,,POINT (23.9141067 54.8628257)
672384038,54.8630256,23.9156078,4,,,POINT (23.9156078 54.8630256)
672384041,54.8622341,23.9158218,4,,,POINT (23.9158218 54.8622341)
672384043,54.8614123,23.9159146,3,,,POINT (23.9159146 54.8614123)
672384044,54.8605794,23.9135907,4,,,POINT (23.9135907 54.8605794)
672384046,54.8613419,23.9136337,3,,,POINT (23.9136337 54.8613419)
672384048,54.8651199,23.915565,4,,,POINT (23.915565 54.8651199)
672384054,54.8640287,23.9142696,3,,,POINT (23.9142696 54.8640287)
672384056,54.8629202,23.9174962,3,,,POINT (23.9174962 54.8629202)
672384069,54.862294,23.9175618,4,,,POINT (23.9175618 54.862294)
672384070,54.8614639,23.9176477,3,,,POINT (23.9176477 54.8614639)
672384077,54.8630836,23.9207696,1,,,POINT (23.9207696 54.8630836)
676108264,54.8707799,23.9391097,3,,,POINT (23.9391097 54.8707799)
676151037,54.8788829,24.0075532,3,,,POINT (24.0075532 54.8788829)
676151102,54.8787731,24.001598,3,,,POINT (24.001598 54.8787731)
676151350,54.8814512,24.0088888,3,,,POINT (24.0088888 54.8814512)
676151376,54.881588,24.0093481,3,,,POINT (24.0093481 54.881588)
680171606,54.8632445,23.878103,3,,,POINT (23.878103 54.8632445)
680171613,54.8646035,23.8774393,1,,,POINT (23.8774393 54.8646035)
681359633,54.9348651,23.871413,3,,,POINT (23.871413 54.9348651)
681359653,54.9354005,23.8713703,3,,,POINT (23.8713703 54.9354005)
681359666,54.9348418,23.8705233,3,motorway_junction,,POINT (23.8705233 54.9348418)
681359775,54.9360013,23.8738341,3,,,POINT (23.8738341 54.9360013)
681359830,54.9411116,23.8665848,3,,,POINT (23.8665848 54.9411116)
681359841,54.9407304,23.8670617,3,,,POINT (23.8670617 54.9407304)
681360053,54.9431612,23.8690765,1,,,POINT (23.8690765 54.9431612)
681360184,54.9351866,23.8785762,3,,,POINT (23.8785762 54.9351866)
686221578,54.8834129,23.9258086,5,,,POINT (23.9258086 54.8834129)
697339008,54.8751782,23.8795136,1,,,POINT (23.8795136 54.8751782)
697352814,54.8978775,23.9252127,3,,,POINT (23.9252127 54.8978775)
707948512,54.8735593,23.9464536,3,,,POINT (23.9464536 54.8735593)
707948514,54.8767516,23.9497313,3,,,POINT (23.9497313 54.8767516)
707948569,54.8781394,23.94886,3,,,POINT (23.94886 54.8781394)
707948579,54.8779135,23.9486353,4,,,POINT (23.9486353 54.8779135)
707948582,54.8774336,23.9477579,4,,,POINT (23.9477579 54.8774336)
707948589,54.8767309,23.9465102,4,,,POINT (23.9465102 54.8767309)
707948627,54.8764479,23.9509941,3,,,POINT (23.9509941 54.8764479)
707948636,54.8796751,23.9413279,3,,,POINT (23.9413279 54.8796751)
707949137,54.8744582,23.9423206,3,,,POINT (23.9423206 54.8744582)
708225056,54.9321075,23.8759978,4,,,POINT (23.8759978 54.9321075)
708225079,54.9337773,23.8763235,3,,,POINT (23.8763235 54.9337773)
708561883,54.8750522,23.9135091,3,,,POINT (23.9135091 54.8750522)
708597453,54.8707992,23.9122742,3,,,POINT (23.9122742 54.8707992)
708615901,54.8753911,23.9038078,4,,,POINT (23.9038078 54.8753911)
708615918,54.8755269,23.9038173,3,,,POINT (23.9038173 54.8755269)
708648891,54.8769626,23.9195218,1,,,POINT (23.9195218 54.8769626)
708649066,54.8814404,23.9044971,4,,,POINT (23.9044971 54.8814404)
708649119,54.8805825,23.9075043,3,,,POINT (23.9075043 54.8805825)
717808594,54.879909,24.0113839,3,,,POINT (24.0113839 54.879909)
718393132,54.8880218,23.9471329,1,,,POINT (23.9471329 54.8880218)
718393152,54.890483,23.946898,3,,,POINT (23.946898 54.890483)
718393156,54.8868043,23.9388329,3,,,POINT (23.9388329 54.8868043)
718393166,54.8889757,23.9472154,4,,,POINT (23.9472154 54.8889757)
718402716,54.8865227,23.9379594,1,,,POINT (23.9379594 54.8865227)
718402738,54.8651226,23.94954,3,,,POINT (23.94954 54.8651226)
718409437,54.8901395,23.8785565,3,,,POINT (23.8785565 54.8901395)
718409438,54.8917076,23.8795327,3,,,POINT (23.8795327 54.8917076)
718409443,54.8887007,23.8906976,3,,,POINT (23.8906976 54.8887007)
718492526,54.9373173,23.8968554,3,,,POINT (23.8968554 54.9373173)
718492559,54.9371156,23.9001656,3,,,POINT (23.9001656 54.9371156)
718512627,54.8984783,24.0431331,1,,,POINT (24.0431331 54.8984783)
719492903,54.9244012,23.9200654,1,,,POINT (23.9200654 54.9244012)
719492906,54.9243598,23.9205572,3,,,POINT (23.9205572 54.9243598)
719492932,54.9263676,23.9193202,1,,,POINT (23.9193202 54.9263676)
719492965,54.9237132,23.9285153,3,,,POINT (23.9285153 54.9237132)
720795812,54.9374533,23.9209437,3,,,POINT (23.9209437 54.9374533)
722688950,54.8582479,23.9086297,3,,,POINT (23.9086297 54.8582479)
722708999,54.8608431,23.9556867,3,,,POINT (23.9556867 54.8608431)
722709201,54.8627141,23.9581027,3,,,POINT (23.9581027 54.8627141)
722953511,54.8565809,23.9448568,3,,,POINT (23.9448568 54.8565809)
722953561,54.8627781,23.9582019,3,crossing,,POINT (23.9582019 54.8627781)
722953568,54.86177,23.9587026,4,,,POINT (23.9587026 54.86177)
722953571,54.8643497,23.9599932,3,,,POINT (23.9599932 54.8643497)
722953578,54.8633694,23.9619633,3,,,POINT (23.9619633 54.8633694)
722953585,54.8631212,23.9624564,3,,,POINT (23.9624564 54.8631212)
722953613,54.8652467,23.9670331,3,,,POINT (23.9670331 54.8652467)
722953622,54.8627208,23.9755008,3,,,POINT (23.9755008 54.8627208)
722953625,54.8619017,23.9774102,3,,,POINT (23.9774102 54.8619017)
722953640,54.8641548,23.9773576,3,,,POINT (23.9773576 54.8641548)
722953642,54.8635994,23.9766473,3,,,POINT (23.9766473 54.8635994)
722953645,54.8611991,23.9775422,3,,,POINT (23.9775422 54.8611991)
722953646,54.8627017,23.9785837,3,,,POINT (23.9785837 54.8627017)
722953652,54.8658004,23.9659242,3,,,POINT (23.9659242 54.8658004)
722953662,54.8702293,23.9658183,3,,,POINT (23.9658183 54.8702293)
722953676,54.8663181,23.9689,3,,,POINT (23.9689 54.8663181)
722953679,54.8658365,23.9699492,1,,,POINT (23.9699492 54.8658365)
722953688,54.8737452,23.9654477,3,,,POINT (23.9654477 54.8737452)
722953693,54.8733798,23.9676621,4,,,POINT (23.9676621 54.8733798)
722953696,54.8721243,23.9671399,4,,,POINT (23.9671399 54.8721243)
722953705,54.874805,23.9682158,4,,,POINT (23.9682158 54.874805)
722953753,54.8712774,23.9759613,3,,,POINT (23.9759613 54.8712774)
722953755,54.8721804,23.9762199,1,,,POINT (23.9762199 54.8721804)
722953767,54.8743053,23.9771671,3,,,POINT (23.9771671 54.8743053)
730037608,54.8711502,23.9354754,3,,,POINT (23.9354754 54.8711502)
730037610,54.8723806,23.9380846,3,,,POINT (23.9380846 54.8723806)
730037612,54.8725484,23.9378177,3,,,POINT (23.9378177 54.8725484)
730037614,54.8719834,23.9369089,4,,,POINT (23.9369089 54.8719834)
730037616,54.8727911,23.9388668,3,,,POINT (23.9388668 54.8727911)
730037618,54.8734021,23.9365512,3,,,POINT (23.9365512 54.8734021)
730037620,54.8727897,23.9374489,3,,,POINT (23.9374489 54.8727897)
730037622,54.8737154,23.9391187,3,,,POINT (23.9391187 54.8737154)
730037634,54.8754561,23.9360523,3,,,POINT (23.9360523 54.8754561)
730037636,54.8694659,23.9415351,3,,,POINT (23.9415351 54.8694659)
730037641,54.8712007,23.9443179,4,,,POINT (23.9443179 54.8712007)
730037643,54.870675,23.9434956,3,,,POINT (23.9434956 54.870675)
730037661,54.8701804,23.944438,3,,,POINT (23.944438 54.8701804)
730037663,54.8704935,23.9396356,3,,,POINT (23.9396356 54.8704935)
730037671,54.8658167,23.9502486,3,,,POINT (23.9502486 54.8658167)
730037673,54.8666549,23.9467484,3,,,POINT (23.9467484 54.8666549)
730037676,54.8678867,23.9487686,4,,,POINT (23.9487686 54.8678867)
730037679,54.8683691,23.9495555,3,,,POINT (23.9495555 54.8683691)
730037681,54.8681348,23.9500518,3,,,POINT (23.9500518 54.8681348)
730037683,54.8693515,23.9460059,3,,,POINT (23.9460059 54.8693515)
730037685,54.8697934,23.9467172,3,,,POINT (23.9467172 54.8697934)
730037687,54.8698117,23.9451246,3,,,POINT (23.9451246 54.8698117)
730037693,54.8702489,23.9474307,3,,,POINT (23.9474307 54.8702489)
730037695,54.8705675,23.9463353,3,,,POINT (23.9463353 54.8705675)
730037696,54.8708451,23.9454792,3,,,POINT (23.9454792 54.8708451)
730037700,54.8696713,23.9490771,3,,,POINT (23.9490771 54.8696713)
730037702,54.8690684,23.9481648,3,,,POINT (23.9481648 54.8690684)
730037715,54.8715806,23.9410891,3,,,POINT (23.9410891 54.8715806)
730037716,54.8720765,23.941864,3,,,POINT (23.941864 54.8720765)
730037724,54.8733227,23.9397981,3,,,POINT (23.9397981 54.8733227)
730037735,54.8745263,23.9434012,3,,,POINT (23.9434012 54.8745263)
730037741,54.8766246,23.9426698,4,,,POINT (23.9426698 54.8766246)
730037745,54.8729859,23.9466881,3,,,POINT (23.9466881 54.8729859)
730037752,54.8758903,23.948932,4,,,POINT (23.948932 54.8758903)
730037754,54.8746975,23.9476703,4,,,POINT (23.9476703 54.8746975)
730037756,54.8756206,23.944913,4,,,POINT (23.944913 54.8756206)
730037758,54.8743797,23.9499563,3,,,POINT (23.9499563 54.8743797)
730037787,54.877458,23.9377693,3,,,POINT (23.9377693 54.877458)
730037913,54.8775498,23.944137,3,,,POINT (23.944137 54.8775498)
730037917,54.8783267,23.9402952,3,,,POINT (23.9402952 54.8783267)
730037926,54.8803652,23.9413206,3,,,POINT (23.9413206 54.8803652)
730037930,54.8806409,23.9412916,4,,,POINT (23.9412916 54.8806409)
730037935,54.8804145,23.9431595,4,,,POINT (23.9431595 54.8804145)
730037948,54.8783357,23.945176,4,,,POINT (23.945176 54.8783357)
730037950,54.878951,23.9460081,3,,,POINT (23.9460081 54.878951)
730037960,54.8777598,23.9500506,3,,,POINT (23.9500506 54.8777598)
730037962,54.8798614,23.9466752,4,,,POINT (23.9466752 54.8798614)
730037968,54.8795486,23.9465055,3,,,POINT (23.9465055 54.8795486)
730037972,54.8801422,23.944851,3,,,POINT (23.944851 54.8801422)
730037976,54.8816546,23.9466656,3,,,POINT (23.9466656 54.8816546)
730037978,54.8813479,23.9448674,3,,,POINT (23.9448674 54.8813479)
730037983,54.8797214,23.9488316,3,,,POINT (23.9488316 54.8797214)
730037987,54.881857,23.9478692,3,,,POINT (23.9478692 54.881857)
730037989,54.8834771,23.939694,1,,,POINT (23.939694 54.8834771)
730037990,54.8874617,23.9401409,3,,,POINT (23.9401409 54.8874617)
730038011,54.8671046,23.9533647,1,,,POINT (23.9533647 54.8671046)
730038013,54.8666941,23.9510942,3,,,POINT (23.9510942 54.8666941)
730038015,54.8670206,23.9504213,3,,,POINT (23.9504213 54.8670206)
730038021,54.8657821,23.9534622,1,,,POINT (23.9534622 54.8657821)
730038040,54.8707691,23.9502952,3,,,POINT (23.9502952 54.8707691)
730038042,54.8707724,23.9540138,3,,,POINT (23.9540138 54.8707724)
730038064,54.8722907,23.951469,3,,,POINT (23.951469 54.8722907)
730038067,54.8721839,23.9526805,3,,,POINT (23.9526805 54.8721839)
730038076,54.8724874,23.9528726,3,,,POINT (23.9528726 54.8724874)
730038078,54.8717246,23.954627,3,,,POINT (23.954627 54.8717246)
730038080,54.8739903,23.9528335,3,,,POINT (23.9528335 54.8739903)
730038088,54.8757298,23.9544858,1,,,POINT (23.9544858 54.8757298)
730038089,54.8755879,23.9517001,3,,,POINT (23.9517001 54.8755879)
730038091,54.8752495,23.9513485,3,,,POINT (23.9513485 54.8752495)
730038115,54.8777527,23.9523882,3,,,POINT (23.9523882 54.8777527)
730038124,54.8858245,23.9518371,3,,,POINT (23.9518371 54.8858245)
730038144,54.8883667,23.9390984,3,,,POINT (23.9390984 54.8883667)
730038145,54.8879166,23.9378223,1,,,POINT (23.9378223 54.8879166)
730038162,54.8892852,23.9437457,3,,,POINT (23.9437457 54.8892852)
730038165,54.8887883,23.9445267,3,,,POINT (23.9445267 54.8887883)
730038169,54.8923039,23.9440774,1,,,POINT (23.9440774 54.8923039)
730038171,54.8905377,23.943916,3,,,POINT (23.943916 54.8905377)
730038172,54.8916524,23.94385,1,,,POINT (23.94385 54.8916524)
730038184,54.8896889,23.9491375,3,,,POINT (23.9491375 54.8896889)
730038187,54.8929081,23.9468957,3,,,POINT (23.9468957 54.8929081)
730038198,54.8919815,23.9471938,4,,,POINT (23.9471938 54.8919815)
730038202,54.8885074,23.9503645,3,,,POINT (23.9503645 54.8885074)
730038211,54.8932735,23.9505988,3,,,POINT (23.9505988 54.8932735)
732233108,54.9019241,23.8935757,4,,,POINT (23.8935757 54.9019241)
732233476,54.9018879,23.8927996,3,,,POINT (23.8927996 54.9018879)
734493470,54.9394987,23.911313,3,,,POINT (23.911313 54.9394987)
734493486,54.9388915,23.9106751,4,,,POINT (23.9106751 54.9388915)
737754615,54.8929489,23.8857114,4,,,POINT (23.8857114 54.8929489)
738236489,54.943041,23.886359,3,,,POINT (23.886359 54.943041)
738237477,54.9396476,23.880229,3,,,POINT (23.880229 54.9396476)
738262252,54.9243979,23.9076803,3,,,POINT (23.9076803 54.9243979)
738262392,54.9241745,23.9082892,3,,,POINT (23.9082892 54.9241745)
738262393,54.9246365,23.9077185,3,,,POINT (23.9077185 54.9246365)
