u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,bridge,junction,width,access,tunnel
894241736,894241552,0,75746074,residential,,,Užgojo g.,False,,True,187.34228417460164,"LINESTRING (24.017352 54.8454296, 24.0181942 54.8453877, 24.0180718 54.8441917)",,,,,
894241750,894241835,0,770898982,secondary,2,50,Vaišvydavos pl.,False,,True,50.67805643678664,"LINESTRING (23.9983385 54.8631988, 23.9975712 54.8633115)",,,,,
894241750,894241823,0,75746033,residential,,,Rasos g.,False,,False,111.6167847633478,"LINESTRING (23.9983385 54.8631988, 23.9985099 54.8635994, 23.9986625 54.8638946, 23.998754 54.8641729)",,,,,
894241750,810473535,0,"[209739059, 770898982]",secondary,2,50,"['Vaišvydavos pl.', 'Rūko g.']",False,,False,222.78369765671434,"LINESTRING (23.9983385 54.8631988, 23.9995466 54.8630622, 23.9996767 54.8630529, 23.9997987 54.863056, 23.9999132 54.8630778, 23.999983 54.8631133, 24.0000415 54.8631548, 24.0000951 54.8632235, 24.0001447 54.8633053, 24.0002503 54.8635719, 24.0003273 54.863792, 24.0003763 54.8639011, 24.000425 54.8639899, 24.0005055 54.8640864)",,,,,
894241758,894241539,0,69633498,residential,,,Vaišvydo g.,False,,False,15.602659842184105,"LINESTRING (24.0188803 54.8495067, 24.0191007 54.8494468)",,,,,
894241758,1131052390,0,69633498,residential,,,Vaišvydo g.,False,,True,121.67885479783452,"LINESTRING (24.0188803 54.8495067, 24.0171888 54.8500058)",,,,,
894241758,894241785,0,75746024,residential,,,Rusmenių g.,False,,False,288.15513483524524,"LINESTRING (24.0188803 54.8495067, 24.0170879 54.8471296)",,,,,
894241769,894241204,0,1023464352,residential,,50,Elnių g.,False,,True,45.43378537955018,"LINESTRING (23.9846621 54.8821994, 23.984305 54.8818462)",,,,,
894241773,1131052306,0,97695561,residential,,,Lapainios g.,False,,False,11.046727512524157,"LINESTRING (24.0327191 54.8448207, 24.0328825 54.8447888)",,,,,
894241773,894241351,0,97695561,residential,,,Lapainios g.,False,,True,236.25401461744832,"LINESTRING (24.0327191 54.8448207, 24.032404 54.8448824, 24.0319335 54.8450574, 24.031301 54.8453086, 24.0309678 54.8454409, 24.029587 54.8459331)",,,,,
894241773,894241654,0,202540485,residential,,,F. Kiršos g.,False,,False,283.1838968090396,"LINESTRING (24.0327191 54.8448207, 24.0328972 54.8449691, 24.0334531 54.8453748, 24.0339633 54.8457251, 24.0343006 54.8459566, 24.0353821 54.8466728, 24.035517 54.8467907)",,,,,
894241777,1768910842,0,26624364,secondary,,50,Garšvės g.,False,,False,195.36700202484778,"LINESTRING (23.9988787 54.8425698, 23.9972413 54.8418609, 23.9966632 54.8416134, 23.9964332 54.8415192)",,,,,
894241777,2250900188,0,26624364,secondary,,50,Garšvės g.,False,,True,196.00504066065045,"LINESTRING (23.9988787 54.8425698, 23.9992436 54.8427249, 23.9997954 54.8429654, 24.0013303 54.8436254)",,,,,
894241777,3293451526,0,75746016,residential,,,Lavyso g.,False,,False,202.62480675837728,"LINESTRING (23.9988787 54.8425698, 23.9970622 54.8434964, 23.9964942 54.8437676)",,,,,
894241785,894241758,0,75746024,residential,,,Rusmenių g.,False,,True,288.15513483524524,"LINESTRING (24.0170879 54.8471296, 24.0188803 54.8495067)",,,,,
894241785,9835711843,0,75746024,residential,,,Rusmenių g.,False,,False,303.9804320235786,"LINESTRING (24.0170879 54.8471296, 24.0164233 54.8463088, 24.0162468 54.8459815, 24.0160446 54.8445661, 24.0159686 54.8445177)",,,,,
894241785,894241134,0,97695550,residential,,,Dvareliškių g.,False,,True,83.35874409790502,"LINESTRING (24.0170879 54.8471296, 24.0165459 54.8471968, 24.0161122 54.8472389, 24.0158186 54.8472921)",,,,,
894241808,894241711,0,75746057,residential,,,Tursono g.,False,,False,160.661169828754,"LINESTRING (24.032321 54.8473176, 24.0305202 54.8483239)",,,,,
894241808,1131052478,0,75746057,residential,,,Tursono g.,False,,True,57.44394250298477,"LINESTRING (24.032321 54.8473176, 24.0329509 54.8469497)",,,,,
894241808,894241392,0,202540488,tertiary,,,Užvingių g.,False,,False,116.3494715908219,"LINESTRING (24.032321 54.8473176, 24.0328167 54.8474436, 24.033396 54.847598, 24.0339003 54.8478222)",,,,,
894241808,894241426,0,202540488,tertiary,,,Užvingių g.,False,,True,127.09535218565719,"LINESTRING (24.032321 54.8473176, 24.0314607 54.8471395, 24.0311184 54.8470337, 24.03091 54.8469321, 24.0306369 54.8467565)",,,,,
894241823,894241294,0,75746033,residential,,,Rasos g.,False,,False,60.8223725138696,"LINESTRING (23.998754 54.8641729, 23.9987943 54.864213, 23.9994433 54.8645464)",,,,,
894241823,894241750,0,75746033,residential,,,Rasos g.,False,,True,111.6167847633478,"LINESTRING (23.998754 54.8641729, 23.9986625 54.8638946, 23.9985099 54.8635994, 23.9983385 54.8631988)",,,,,
894241823,894241594,0,75746043,residential,,,,False,,False,62.94171546241205,"LINESTRING (23.998754 54.8641729, 23.9986762 54.8642068, 23.9985582 54.8642331, 23.997813 54.8643173)",,,,,
894241835,894241750,0,770898982,secondary,2,50,Vaišvydavos pl.,False,,False,50.67805643678664,"LINESTRING (23.9975712 54.8633115, 23.9983385 54.8631988)",,,,,
894241835,894241479,0,209739057,residential,,,Dienos g.,False,,True,53.49733212940001,"LINESTRING (23.9975712 54.8633115, 23.9976047 54.8633694, 23.9976208 54.8634088, 23.9976302 54.8634612, 23.9976221 54.8637881)",,,,,
894241835,894241637,0,"[770898982, 770898983]",secondary,2,"['30', '50']",Vaišvydavos pl.,False,,True,414.2002217824359,"LINESTRING (23.9975712 54.8633115, 23.9972734 54.8633617, 23.9968966 54.8634389, 23.9960267 54.8636444, 23.9956145 54.8637337, 23.9953331 54.8637802, 23.9950177 54.8638186, 23.9942425 54.8638672, 23.9940977 54.8638842, 23.9939348 54.8639145, 23.9937879 54.8639552, 23.993623 54.8640216, 23.9935023 54.8640872, 23.9934164 54.864149, 23.9933266 54.8642362, 23.9930771 54.8645179, 23.9929556 54.86464, 23.9928599 54.8647224, 23.9927647 54.8647842, 23.9926749 54.8648272, 23.9925694 54.8648651, 23.9924446 54.8648972, 23.9922777 54.8649209, 23.9921158 54.8649363)",,,,,
899499285,7449021255,0,76254819,residential,,,Brolybės g.,False,,False,128.41817465890642,"LINESTRING (23.9674815 54.9037959, 23.9675986 54.9037962, 23.9678448 54.9037519, 23.9681081 54.903722, 23.9683739 54.9037239, 23.9688192 54.9037382, 23.969074 54.9037297, 23.9692619 54.9037053, 23.9694501 54.9036578)",,,,,
899499285,891916016,0,1023464340,unclassified,2,50,Pašilės g.,False,,False,68.98270982198937,"LINESTRING (23.9674815 54.9037959, 23.9674746 54.9039448, 23.9674494 54.904416)",,,,,
899499285,1572411975,0,1023464340,unclassified,2,50,Pašilės g.,False,,True,95.06490048645665,"LINESTRING (23.9674815 54.9037959, 23.9674862 54.9034938, 23.9674728 54.9032933, 23.9674409 54.9029416)",,,,,
906915718,891915956,0,77015199,residential,,,Salų g.,False,,True,153.0426960849628,"LINESTRING (23.9702711 54.9051573, 23.9702757 54.9055209, 23.9702818 54.9058658, 23.97029 54.9065336)",,,,,
906915718,364768683,0,"[338668614, 1174505507, 163316462]",unclassified,"['2', '4']",50,Dujotiekio g.,False,,False,228.29865684872638,"LINESTRING (23.9702711 54.9051573, 23.9712547 54.9051647, 23.9715006 54.9051658, 23.971905 54.9051728, 23.9720466 54.9051771, 23.9721135 54.9051791, 23.9723191 54.905191, 23.9725716 54.9052078, 23.9731813 54.9052608, 23.9733529 54.9052757, 23.973557 54.9052935, 23.9738243 54.9053181)",,,,,
906915718,658494921,0,163316462,unclassified,2,50,Dujotiekio g.,False,,True,143.57058750095507,"LINESTRING (23.9702711 54.9051573, 23.9696501 54.9051526, 23.9688347 54.9051456, 23.9680256 54.9051377)",,,,,
911878415,6390330870,0,36573940,primary,2,50,Marijampolės pl.,False,139,False,56.1408518919507,"LINESTRING (23.986203 54.8645481, 23.9860752 54.8640486)",,,,,
911878415,894241347,0,"[404700385, 36573939, 36573940]",primary,2,50,Marijampolės pl.,False,139,True,356.94083637650476,"LINESTRING (23.986203 54.8645481, 23.9866545 54.8663344, 23.9869168 54.8672916, 23.9870207 54.8676753, 23.9870336 54.8677223)",yes,,,,
911878415,1931069764,0,77471779,residential,,,Samylų g.,False,,True,90.94235872902212,"LINESTRING (23.986203 54.8645481, 23.9860968 54.8645568, 23.9859584 54.86457, 23.9849781 54.8649413)",,,,,
911878429,2178531627,0,207600940,residential,,,Plikakalnio tak.,False,,True,131.33200445047584,"LINESTRING (23.9883533 54.8619769, 23.9898708 54.862772)",,,,,
911878429,2178531643,0,77471812,residential,,,Margelių tak.,False,,False,68.69499467055672,"LINESTRING (23.9883533 54.8619769, 23.9884968 54.8618534, 23.9885397 54.86174, 23.9886144 54.8616917, 23.9887109 54.8616794, 23.9890213 54.8618268)",,,,,
911878429,911878765,0,77471812,residential,,,Margelių tak.,False,,True,33.530185787827136,"LINESTRING (23.9883533 54.8619769, 23.9880931 54.8620263, 23.9878623 54.8620815)",,,,,
911878464,911878956,0,77471799,residential,,,Ratilių tak.,False,,False,75.64415052366394,"LINESTRING (23.9858428 54.8524492, 23.9852634 54.8530421)",,,,,
911878464,911879118,0,77471808,residential,,,Verbenų tak.,False,,False,112.93895583342474,"LINESTRING (23.9858428 54.8524492, 23.9842228 54.8520469)",,,,,
911878464,2177534675,0,77471808,residential,,,Verbenų tak.,False,,True,172.90580975018352,"LINESTRING (23.9858428 54.8524492, 23.9867467 54.8527518, 23.9872742 54.8529273, 23.9873873 54.8530177, 23.9875758 54.8532637, 23.9876009 54.8534554, 23.9875908 54.8534846)",,,,,
911878486,911878920,0,77471794,residential,,,Hiacintų tak.,False,,False,536.2458978767037,"LINESTRING (23.9845051 54.849931, 23.9848378 54.8493663, 23.9824099 54.8488391, 23.9796964 54.8480934, 23.9787921 54.8489486)",,,,,
911878486,911879005,0,77471794,residential,,,Hiacintų tak.,False,,True,88.38637627804012,"LINESTRING (23.9845051 54.849931, 23.9845783 54.8501289, 23.9847244 54.8504432, 23.984845 54.8507012)",,,,,
911878486,911878620,0,77471817,residential,,,Baltažiedžių tak.,False,,False,303.65924785487766,"LINESTRING (23.9845051 54.849931, 23.9824203 54.8494806, 23.9801539 54.8488508)",,,,,
911878489,911878692,0,37920384,residential,,,Katilėlių tak.,False,,True,71.73546954918467,"LINESTRING (23.9823215 54.851537, 23.983332 54.8515788, 23.9834395 54.8515782)",,,,,
911878489,911878920,0,77471815,residential,,,Neužmirštuolių tak.,False,,False,432.2518915200835,"LINESTRING (23.9823215 54.851537, 23.9826919 54.85075, 23.9827026 54.8506776, 23.982577 54.8506052, 23.9803921 54.8500134, 23.9794689 54.8497819, 23.9794019 54.8497541, 23.9793582 54.8497176, 23.9787921 54.8489486)",,,,,
911878489,445090553,0,207500800,residential,,,V. Tumėnienės g.,False,,False,633.3473447790454,"LINESTRING (23.9823215 54.851537, 23.9804662 54.8513609, 23.9802463 54.8513744, 23.9800789 54.8514073, 23.9794217 54.8516015, 23.9789996 54.8517067, 23.978671 54.8517808, 23.977928 54.8519267, 23.9777872 54.8519514, 23.9776692 54.8519839, 23.9775458 54.8520287, 23.9774506 54.8520765, 23.9773098 54.8521954, 23.9771098 54.8523639, 23.9770186 54.8524368, 23.9768813 54.8525059, 23.9767063 54.852566, 23.9765212 54.8526, 23.9760916 54.8526245, 23.9756941 54.8526459, 23.9755555 54.8526502, 23.9753165 54.852641, 23.9750241 54.8526137, 23.9747322 54.8525742, 23.974552 54.8525396, 23.9743271 54.8524811, 23.97367 54.8522819, 23.9734635 54.8522402, 23.9732838 54.852217)",,,,,
911878496,911878914,0,77471811,residential,,,Medetkų tak.,False,,True,196.58968103485097,"LINESTRING (23.9843775 54.8555296, 23.9859711 54.8551708, 23.9872166 54.8548562)",,,,,
911878508,911878511,0,77471796,residential,,,Šaltekšnių tak.,False,,False,237.47803557546857,"LINESTRING (23.987456 54.8559775, 23.9876682 54.8564443, 23.9877328 54.856494, 23.9878586 54.8564991, 23.9883505 54.8563285, 23.9888579 54.8561576, 23.9886542 54.8554873, 23.9886166 54.8554233, 23.9885522 54.8553847, 23.9884785 54.8553623)",,,,,
911878508,911878930,0,204948276,residential,,,Gudobelių tak.,False,,False,93.02548781494822,"LINESTRING (23.987456 54.8559775, 23.9876269 54.8559173, 23.9878455 54.8558625, 23.988001 54.8558062, 23.9881486 54.8557282, 23.9883068 54.8556047, 23.988398 54.8555089, 23.9884504 54.8554133)",,,,,
911878508,365377647,0,204948276,residential,,,Gudobelių tak.,False,,True,450.5238600383507,"LINESTRING (23.987456 54.8559775, 23.9868183 54.8561566, 23.986239 54.8564222, 23.9854634 54.8566765, 23.9850941 54.8568253, 23.9849725 54.8568743, 23.9837255 54.8574225, 23.983083 54.857897, 23.9827169 54.8581673, 23.982414 54.8583909, 23.9821766 54.8585723)",,,,,
911878510,911878765,0,77471800,residential,,,Šertvių g.,False,,False,71.47279887835838,"LINESTRING (23.986836 54.8618283, 23.9874372 54.8619828, 23.9878623 54.8620815)",,,,,
911878510,6390330610,0,77471800,residential,,,Šertvių g.,False,,True,112.95729769246505,"LINESTRING (23.986836 54.8618283, 23.9865898 54.8617794, 23.9861344 54.8616098, 23.9860483 54.8615742, 23.9860261 54.861565, 23.9858936 54.8615667, 23.9857386 54.8615887, 23.9854757 54.8616991, 23.9854248 54.8617153, 23.9853564 54.8617323, 23.9852813 54.8617454)",,,,,
911878510,2178531671,0,77471816,residential,,,Ugniažolių tak.,False,,False,59.300655294938565,"LINESTRING (23.986836 54.8618283, 23.9870455 54.861751, 23.9872286 54.861625, 23.9874185 54.8614274)",,,,,
911878511,911878930,0,204948276,residential,,,Gudobelių tak.,False,,True,5.949350780651811,"LINESTRING (23.9884785 54.8553623, 23.9884504 54.8554133)",,,,,
911878511,911878805,0,1310980453,residential,,,Gudobelių tak.,False,,False,69.4152466472886,"LINESTRING (23.9884785 54.8553623, 23.9888039 54.8547668)",,,,,
911878511,911878508,0,77471796,residential,,,Šaltekšnių tak.,False,,True,237.4780355754686,"LINESTRING (23.9884785 54.8553623, 23.9885522 54.8553847, 23.9886166 54.8554233, 23.9886542 54.8554873, 23.9888579 54.8561576, 23.9883505 54.8563285, 23.9878586 54.8564991, 23.9877328 54.856494, 23.9876682 54.8564443, 23.987456 54.8559775)",,,,,
911878513,911878956,0,77471776,residential,,,Rasakilų tak.,False,,True,99.23191649133753,"LINESTRING (23.9839423 54.8525752, 23.9852634 54.8530421)",,,,,
911878515,1931069731,0,77471802,tertiary,,,Pabradės g.,False,,False,80.01014205556677,"LINESTRING (23.9799075 54.8610546, 23.9797077 54.8609851, 23.9794566 54.8609117, 23.9790038 54.8608002, 23.9787729 54.8607574)",,,,,
911878515,1931069724,0,77471802,tertiary,,,Pabradės g.,False,,True,76.99566208922155,"LINESTRING (23.9799075 54.8610546, 23.9800081 54.8611063, 23.9801657 54.8612226, 23.9804507 54.861454, 23.9805499 54.8615278, 23.9806579 54.8615934)",,,,,
911878515,1931069782,0,"[207961790, 182751262]",residential,,,"['Ignotiškės g.', 'Gruodiškės g.']",False,,False,187.31679021231986,"LINESTRING (23.9799075 54.8610546, 23.9799424 54.8610337, 23.9799826 54.861009, 23.9811064 54.8604903, 23.9812455 54.8604317, 23.9815181 54.8606254, 23.9819956 54.8609743)",,,,,
911878547,6390330870,0,36573940,primary,2,50,Marijampolės pl.,False,139,True,28.531651739982465,"LINESTRING (23.9860108 54.8637947, 23.9860752 54.8640486)",,,,,
911878547,32843227,0,36573940,primary,2,50,Marijampolės pl.,False,139,False,221.59883620941378,"LINESTRING (23.9860108 54.8637947, 23.9859431 54.8635129, 23.9858024 54.8630086, 23.9856338 54.862488, 23.9854972 54.8621584, 23.9853349 54.8618427)",,,,,
911878547,911878918,0,77471802,tertiary,,,Pabradės g.,False,,False,118.16420684670234,"LINESTRING (23.9860108 54.8637947, 23.9859183 54.8638001, 23.9858553 54.8637947, 23.9857426 54.8637569, 23.9853899 54.8635986, 23.9850393 54.8634316, 23.9849186 54.8633853, 23.9847228 54.8633213, 23.9844559 54.863261)",,,,,
911878573,911879041,0,77471777,residential,,,Arnikų tak.,False,,False,131.71088758025599,"LINESTRING (23.9847887 54.8535347, 23.9831081 54.8528513)",,,,,
911878573,911878626,0,77471799,residential,,,Ratilių tak.,False,,False,35.39347719289884,"LINESTRING (23.9847887 54.8535347, 23.9845191 54.8538126)",,,,,
911878573,911878956,0,77471799,residential,,,Ratilių tak.,False,,True,62.63867796713431,"LINESTRING (23.9847887 54.8535347, 23.9852634 54.8530421)",,,,,
911878577,911878626,0,77471799,residential,,,Ratilių tak.,False,,True,46.66825499091288,"LINESTRING (23.9841262 54.8541661, 23.984216 54.8540812, 23.9845191 54.8538126)",,,,,
911878579,6390331143,0,204948277,residential,,,Rykantų g.,False,,False,83.7525601772945,"LINESTRING (23.9844345 54.8623023, 23.9853993 54.8628112)",,,,,
911878579,1931069775,0,204948277,residential,,,Rykantų g.,False,,True,24.448363969255734,"LINESTRING (23.9844345 54.8623023, 23.9841569 54.8622121, 23.9840989 54.8621976)",,,,,
911878579,32843227,0,682373916,residential,,,Šertvių g.,False,,False,77.89451636842307,"LINESTRING (23.9844345 54.8623023, 23.9850909 54.8619114, 23.9852075 54.8618712, 23.9853349 54.8618427)",,,,,
911878595,6255315931,0,77471803,residential,,,Naktižiedžių tak.,False,,True,98.44274630246068,"LINESTRING (23.9873217 54.8521928, 23.9880984 54.8514287)",,,,,
911878620,911878486,0,77471817,residential,,,Baltažiedžių tak.,False,,True,303.65924785487766,"LINESTRING (23.9801539 54.8488508, 23.9824203 54.8494806, 23.9845051 54.849931)",,,,,
911878626,911878573,0,77471799,residential,,,Ratilių tak.,False,,True,35.39347719289884,"LINESTRING (23.9845191 54.8538126, 23.9847887 54.8535347)",,,,,
911878626,911878577,0,77471799,residential,,,Ratilių tak.,False,,False,46.66825499091288,"LINESTRING (23.9845191 54.8538126, 23.984216 54.8540812, 23.9841262 54.8541661)",,,,,
911878626,2177534673,0,"[77471793, 1310980451]",residential,,,Šlamučių tak.,False,,False,122.1600786759031,"LINESTRING (23.9845191 54.8538126, 23.9855303 54.8542195, 23.9856291 54.8542003, 23.9861586 54.8540782)",,,,,
911878628,12254543907,0,77471782,residential,,,Viršučių g.,False,,True,155.47070129705196,"LINESTRING (23.9813612 54.8433943, 23.9810879 54.8433499, 23.9805066 54.8432352, 23.9793281 54.8428347, 23.9791886 54.8427881)",,,,,
911878633,911878692,0,37920384,residential,,,Katilėlių tak.,False,,False,299.3936385888263,"LINESTRING (23.9878492 54.8511714, 23.986848 54.8513657, 23.986233 54.851497, 23.9861322 54.8515036, 23.9859684 54.8514101, 23.9857958 54.8513397, 23.9856929 54.8513153, 23.9856136 54.8513091, 23.9853546 54.851325, 23.9838123 54.8515582, 23.9834395 54.8515782)",,,,,
911878633,911879005,0,207494729,residential,,,Naktižiedžių tak.,False,,False,229.1791850958992,"LINESTRING (23.9878492 54.8511714, 23.9874199 54.8508524, 23.9869089 54.8505414, 23.9867011 54.8504927, 23.9862692 54.8505329, 23.9854136 54.8507027, 23.984845 54.8507012)",,,,,
911878633,6255315931,0,207494729,residential,,,Naktižiedžių tak.,False,,True,32.79397081505705,"LINESTRING (23.9878492 54.8511714, 23.9879847 54.851297, 23.9880984 54.8514287)",,,,,
911878685,911878920,0,77471815,residential,,,Neužmirštuolių tak.,False,,True,161.72107331982096,"LINESTRING (23.9777621 54.8476206, 23.9787921 54.8489486)",,,,,
911878692,911878489,0,37920384,residential,,,Katilėlių tak.,False,,False,71.73546954918467,"LINESTRING (23.9834395 54.8515782, 23.983332 54.8515788, 23.9823215 54.851537)",,,,,
911878692,911878633,0,37920384,residential,,,Katilėlių tak.,False,,True,299.3936385888263,"LINESTRING (23.9834395 54.8515782, 23.9838123 54.8515582, 23.9853546 54.851325, 23.9856136 54.8513091, 23.9856929 54.8513153, 23.9857958 54.8513397, 23.9859684 54.8514101, 23.9861322 54.8515036, 23.986233 54.851497, 23.986848 54.8513657, 23.9878492 54.8511714)",,,,,
911878692,911879005,0,207494729,residential,,,Naktižiedžių tak.,False,,True,144.9947160858617,"LINESTRING (23.9834395 54.8515782, 23.9835468 54.8513127, 23.9836273 54.8511104, 23.9840269 54.8509174, 23.984381 54.850783, 23.984845 54.8507012)",,,,,
